frame;person_id;nose_x;nose_y;nose_conf;left_eye_x;left_eye_y;left_eye_conf;right_eye_x;right_eye_y;right_eye_conf;left_ear_x;left_ear_y;left_ear_conf;right_ear_x;right_ear_y;right_ear_conf;left_shoulder_x;left_shoulder_y;left_shoulder_conf;right_shoulder_x;right_shoulder_y;right_shoulder_conf;left_elbow_x;left_elbow_y;left_elbow_conf;right_elbow_x;right_elbow_y;right_elbow_conf;left_wrist_x;left_wrist_y;left_wrist_conf;right_wrist_x;right_wrist_y;right_wrist_conf;left_hip_x;left_hip_y;left_hip_conf;right_hip_x;right_hip_y;right_hip_conf;left_knee_x;left_knee_y;left_knee_conf;right_knee_x;right_knee_y;right_knee_conf;left_ankle_x;left_ankle_y;left_ankle_conf;right_ankle_x;right_ankle_y;right_ankle_conf;left_elbow_angle_2d_proj;right_elbow_angle_2d_proj;left_knee_angle_2d_proj;right_knee_angle_2d_proj;left_hip_angle_2d_proj;right_hip_angle_2d_proj;left_shoulder_angle_2d_proj;right_shoulder_angle_2d_proj;left_apparent_shoulder_rotation_2d_deg;right_apparent_shoulder_rotation_2d_deg;body_height_px;left_wrist_apparent_velocity_px_s;right_wrist_apparent_velocity_px_s;detected_event
20;0;1483.63;575.94;0.92;1486.33;570.53;0.95;1484.17;570.53;0.86;1498.23;572.7;0.7;1500.93;572.7;0.45;1516.08;614.34;0.79;1516.62;613.26;0.71;1517.7;664.09;0.77;1518.24;664.09;0.73;1494.44;705.74;0.78;1495.52;697.63;0.71;1518.24;711.15;0.7;1516.62;708.44;0.65;1510.67;776.59;0.74;1506.34;772.26;0.78;1551.23;845.81;0.78;1529.06;839.32;0.77;148.95;144.06;143.03;152.14;172.12;170.85;0.59;1.83;179.41;178.17;266.63;70.69;151.15;
20;1;1136.68;569.09;0.98;1140.87;564.9;0.96;1133.88;564.9;0.99;1148.9;568.04;0.83;1129.34;569.09;0.63;1159.38;593.89;0.84;1119.91;597.03;0.87;1167.42;625.32;0.87;1116.42;624.28;0.82;1146.11;632.66;0.77;1118.16;635.1;0.78;1153.79;656.41;0.8;1134.58;657.81;0.81;1151.0;694.49;0.8;1137.73;696.58;0.83;1154.14;740.59;0.84;1146.46;737.1;0.82;94.66;163.53;171.9;172.47;179.09;171.07;19.44;20.88;160.56;159.12;169.76;68.31;116.99;
21;0;1484.33;579.28;0.93;1486.49;574.43;0.98;1483.79;574.43;0.89;1499.44;576.59;0.78;1505.37;577.13;0.55;1512.39;618.14;0.79;1522.64;615.98;0.72;1516.17;666.71;0.79;1524.8;669.95;0.76;1497.82;713.13;0.79;1495.12;698.55;0.78;1518.87;715.28;0.73;1519.41;713.13;0.66;1511.31;779.51;0.76;1509.15;775.19;0.78;1557.72;848.04;0.8;1531.28;841.03;0.8;153.98;131.65;139.19;152.04;169.48;172.53;0.63;4.2;179.37;175.8;265.25;244.4;30.45;
21;1;1135.46;569.32;0.98;1139.65;565.12;0.97;1132.66;564.77;0.99;1148.03;568.27;0.8;1128.12;569.32;0.59;1158.52;593.78;0.84;1120.08;596.92;0.87;1166.55;625.22;0.87;1116.24;624.18;0.82;1144.89;633.96;0.75;1117.98;634.66;0.76;1153.63;656.32;0.8;1134.06;658.07;0.81;1150.13;693.01;0.8;1137.2;696.51;0.82;1153.63;740.19;0.84;1146.29;736.69;0.8;97.63;162.51;170.32;171.94;179.03;171.8;18.81;20.9;161.19;159.1;169.12;53.65;14.46;
22;0;1484.37;579.36;0.93;1486.54;574.5;0.98;1483.83;574.5;0.89;1499.51;576.66;0.77;1505.45;577.2;0.54;1512.48;618.27;0.79;1522.75;616.11;0.72;1516.26;666.92;0.79;1524.37;669.62;0.76;1497.89;713.39;0.79;1495.18;698.8;0.77;1518.42;715.02;0.73;1518.96;712.85;0.66;1511.4;779.33;0.76;1508.7;774.47;0.78;1557.88;847.97;0.81;1531.39;840.94;0.8;153.98;133.26;139.66;151.68;170.25;172.78;0.93;3.98;179.07;176.02;265.09;8.35;7.72;
22;1;1135.75;569.3;0.98;1139.6;565.1;0.97;1132.61;564.75;0.99;1147.99;568.25;0.8;1128.41;569.3;0.59;1158.83;593.78;0.85;1120.02;596.93;0.87;1166.53;625.25;0.87;1116.17;624.2;0.82;1145.2;633.99;0.75;1117.92;634.69;0.76;1153.59;656.02;0.8;1134.01;658.12;0.81;1150.44;693.09;0.8;1137.15;696.58;0.82;1153.59;740.29;0.84;1146.24;736.45;0.81;98.55;162.51;171.33;171.83;179.96;171.8;18.55;20.9;161.45;159.1;169.07;9.25;2.14;
23;0;1485.11;582.0;0.94;1487.27;577.12;1.01;1484.56;577.67;0.96;1500.28;579.29;0.77;1506.79;580.38;0.51;1511.67;621.57;0.79;1523.59;619.41;0.75;1514.92;673.07;0.8;1524.68;674.16;0.79;1497.03;721.32;0.81;1494.32;702.89;0.81;1518.71;719.69;0.74;1520.88;718.06;0.69;1512.75;782.57;0.75;1507.33;774.98;0.76;1563.71;850.33;0.82;1530.64;842.74;0.81;156.04;132.29;137.64;147.62;170.47;168.18;0.49;2.71;179.51;177.29;264.53;239.76;125.59;
23;1;1134.8;568.91;0.98;1138.75;564.6;0.97;1131.93;564.25;0.98;1147.0;568.19;0.8;1127.26;568.91;0.59;1158.13;593.67;0.85;1118.65;596.9;0.87;1166.38;624.89;0.87;1115.42;624.89;0.84;1145.57;634.94;0.77;1118.29;636.02;0.77;1153.1;656.12;0.78;1133.37;658.63;0.8;1149.51;692.36;0.8;1136.95;696.31;0.81;1153.1;739.37;0.83;1145.93;735.43;0.78;100.96;158.95;169.98;172.52;178.95;172.03;19.41;19.99;160.59;160.01;168.49;30.74;41.53;
24;0;1484.71;584.65;0.94;1486.86;579.8;0.99;1484.71;580.34;0.96;1499.79;581.96;0.74;1507.87;583.57;0.49;1510.56;625.05;0.79;1524.56;621.82;0.75;1512.18;678.91;0.79;1524.56;676.22;0.78;1496.56;727.39;0.82;1494.94;707.46;0.81;1519.72;723.08;0.72;1521.33;720.92;0.68;1515.41;786.64;0.73;1504.1;774.79;0.74;1567.12;852.89;0.81;1530.49;842.65;0.8;160.42;136.52;138.15;141.0;170.79;164.12;3.62;1.87;176.38;178.13;263.12;183.25;138.85;
24;1;1133.54;568.59;0.99;1137.67;564.47;0.98;1131.07;564.47;0.97;1146.32;568.18;0.74;1126.12;568.18;0.53;1157.45;594.15;0.85;1118.29;597.44;0.86;1166.11;624.65;0.88;1114.58;625.89;0.86;1144.67;636.19;0.78;1119.12;638.25;0.78;1152.92;656.39;0.78;1132.72;659.27;0.79;1147.97;692.25;0.8;1136.43;697.61;0.81;1152.5;738.83;0.83;1145.91;735.94;0.79;102.46;152.43;166.59;171.64;176.31;172.39;20.01;20.57;159.99;159.43;168.79;46.17;71.58;
25;0;1484.35;586.5;0.95;1485.99;580.5;1.02;1484.35;581.59;0.97;1497.99;582.68;0.77;1506.17;584.32;0.52;1508.9;626.31;0.8;1525.26;623.04;0.77;1510.53;679.76;0.79;1526.89;675.4;0.78;1496.9;727.21;0.81;1497.99;710.85;0.77;1520.35;723.4;0.73;1523.62;721.21;0.68;1518.17;788.84;0.74;1503.99;774.12;0.76;1569.98;855.93;0.82;1530.17;842.29;0.78;162.21;139.02;140.41;138.63;171.36;160.59;4.98;2.74;175.02;177.26;262.61;11.52;137.26;
25;1;1132.83;568.88;0.99;1136.87;564.85;0.99;1130.26;564.48;1.0;1145.3;568.15;0.81;1125.5;568.52;0.58;1157.04;594.19;0.84;1117.06;597.12;0.88;1165.1;624.63;0.88;1114.49;626.09;0.85;1144.93;637.83;0.75;1118.53;637.1;0.78;1153.0;656.17;0.78;1132.46;659.1;0.79;1146.4;689.17;0.8;1135.77;695.41;0.8;1150.8;737.21;0.83;1145.3;735.75;0.77;108.36;154.8;163.46;171.9;172.41;171.24;18.57;19.02;161.43;160.98;167.59;49.96;39.0;
26;0;1482.74;586.04;0.96;1484.39;580.56;1.0;1483.29;581.11;0.96;1495.9;583.3;0.69;1505.21;583.3;0.42;1509.05;625.5;0.79;1525.49;622.21;0.77;1510.15;675.37;0.79;1528.78;672.63;0.75;1492.61;724.69;0.81;1512.34;718.12;0.66;1520.01;723.05;0.7;1523.85;719.76;0.65;1523.85;791.55;0.72;1503.02;772.37;0.75;1572.07;858.41;0.8;1529.87;841.43;0.77;159.17;156.4;147.4;137.15;176.79;159.37;5.15;4.7;174.85;175.3;263.88;149.67;484.03;
26;1;1131.6;569.03;0.98;1135.71;565.34;0.99;1129.14;564.92;0.98;1144.33;569.03;0.81;1124.62;569.03;0.56;1155.82;594.07;0.85;1116.41;598.59;0.88;1164.44;625.68;0.88;1113.13;627.32;0.87;1143.1;640.46;0.77;1118.47;640.05;0.78;1152.13;656.47;0.77;1131.19;659.75;0.78;1145.97;689.31;0.81;1134.48;696.28;0.8;1148.43;738.16;0.83;1145.97;734.87;0.77;109.44;150.73;166.49;168.55;172.77;171.55;18.64;20.1;161.36;159.9;167.48;96.46;88.8;
27;0;1482.83;586.09;0.96;1484.48;580.61;1.01;1482.83;581.16;0.97;1495.99;583.35;0.69;1505.3;583.35;0.43;1509.14;625.0;0.79;1525.58;622.26;0.77;1510.23;674.86;0.79;1528.87;673.22;0.75;1492.7;724.18;0.81;1512.43;718.16;0.66;1520.1;723.09;0.71;1523.39;719.8;0.65;1523.39;791.59;0.72;1503.11;772.95;0.75;1572.16;858.44;0.8;1529.96;841.45;0.77;159.17;156.21;146.64;137.72;176.37;160.41;5.12;4.98;174.88;175.02;263.86;15.63;2.89;
27;1;1131.41;568.55;0.99;1135.81;565.35;0.98;1129.01;564.95;0.97;1144.6;568.95;0.82;1124.62;568.55;0.56;1155.79;594.12;0.85;1116.63;597.72;0.88;1164.18;625.69;0.88;1113.43;626.89;0.87;1143.0;640.48;0.77;1118.22;639.68;0.78;1152.19;656.46;0.77;1131.41;659.26;0.78;1145.4;689.23;0.81;1134.21;695.62;0.8;1148.19;738.38;0.83;1146.2;734.38;0.77;110.03;153.19;165.03;167.21;171.59;170.89;18.19;19.76;161.81;160.24;167.83;2.99;13.26;
28;0;1481.76;585.51;0.95;1483.41;579.47;0.99;1482.31;580.57;0.92;1494.39;582.77;0.68;1502.63;582.22;0.41;1509.22;625.05;0.8;1523.49;621.76;0.77;1511.41;677.22;0.8;1527.34;672.27;0.76;1491.64;721.7;0.82;1511.41;714.56;0.64;1520.75;722.25;0.7;1520.75;718.4;0.64;1528.44;791.44;0.73;1504.27;772.76;0.76;1573.46;860.63;0.81;1528.99;841.41;0.78;153.63;155.01;153.28;143.34;179.57;164.77;4.36;5.98;175.64;174.02;265.5;81.28;112.47;
28;1;1130.2;569.54;1.0;1134.61;565.86;0.97;1127.63;565.5;0.99;1143.42;569.17;0.89;1123.59;568.8;0.63;1154.8;593.77;0.83;1115.52;597.8;0.87;1163.24;626.44;0.88;1112.58;626.07;0.86;1142.32;641.86;0.76;1117.72;641.49;0.79;1150.76;656.18;0.76;1131.3;658.38;0.76;1144.89;689.58;0.8;1133.14;695.46;0.81;1146.72;736.94;0.82;1145.62;734.01;0.77;111.89;155.63;167.81;164.89;173.73;168.23;18.19;20.54;161.81;159.46;165.94;46.36;56.64;
29;0;1480.47;585.02;0.94;1482.11;579.0;0.97;1481.56;579.55;0.9;1493.04;582.29;0.63;1498.51;581.74;0.37;1509.44;624.93;0.8;1520.38;621.65;0.77;1512.18;678.52;0.81;1528.03;671.96;0.75;1490.31;719.53;0.81;1511.63;713.51;0.62;1523.11;722.26;0.69;1519.29;718.43;0.64;1532.96;790.06;0.74;1504.52;773.11;0.78;1575.06;861.69;0.81;1528.58;841.46;0.78;149.01;149.81;157.81;145.5;179.74;165.54;5.07;9.3;174.93;170.7;266.55;76.74;32.18;
29;1;1129.11;570.17;0.96;1133.26;566.02;0.98;1126.68;566.02;0.99;1141.91;569.48;0.84;1122.88;570.17;0.59;1153.67;594.74;0.83;1114.92;598.2;0.86;1163.02;627.27;0.87;1112.5;626.23;0.85;1141.56;643.88;0.76;1117.34;643.88;0.79;1150.56;655.64;0.76;1130.84;657.72;0.74;1144.33;689.9;0.8;1132.57;696.13;0.8;1143.99;738.69;0.82;1145.72;734.88;0.78;111.72;159.71;170.1;163.84;172.62;167.61;18.95;19.91;161.05;160.09;166.61;64.82;72.66;
30;0;1478.38;584.87;0.94;1480.01;578.87;0.96;1479.47;579.41;0.91;1490.93;581.59;0.63;1495.84;581.05;0.36;1508.93;624.15;0.79;1517.66;620.88;0.76;1512.75;677.63;0.8;1527.49;671.63;0.73;1488.2;718.55;0.81;1512.21;713.64;0.58;1526.94;721.28;0.69;1515.48;718.55;0.64;1538.4;788.4;0.73;1503.48;773.66;0.79;1576.59;862.06;0.81;1527.49;840.78;0.78;144.95;149.06;162.28;148.03;179.19;168.99;6.42;12.23;173.58;167.77;266.55;69.86;17.79;
30;1;1127.31;571.2;0.99;1131.82;567.45;0.95;1125.06;567.45;0.97;1140.83;570.83;0.85;1121.31;570.45;0.57;1152.47;595.98;0.83;1114.17;598.24;0.87;1162.24;627.53;0.88;1111.54;627.15;0.87;1140.83;646.67;0.76;1116.8;646.3;0.81;1149.47;657.56;0.76;1129.94;658.69;0.75;1143.46;691.36;0.82;1131.45;695.49;0.8;1141.21;739.04;0.83;1144.59;734.54;0.78;114.62;159.46;172.62;163.74;172.71;167.72;19.99;19.82;160.01;160.18;165.59;87.03;74.7;
31;0;1476.73;584.72;0.93;1478.37;578.72;0.95;1477.83;578.72;0.9;1489.83;581.99;0.65;1494.74;581.45;0.37;1508.39;625.65;0.79;1513.84;622.92;0.75;1512.75;678.59;0.79;1524.21;674.22;0.7;1487.1;717.88;0.81;1511.12;715.7;0.56;1531.31;722.79;0.69;1514.39;721.16;0.66;1542.77;789.38;0.71;1500.2;775.73;0.82;1576.61;861.41;0.81;1525.85;840.68;0.77;142.15;151.05;164.61;143.87;176.49;165.11;8.56;11.11;171.44;168.89;266.32;38.66;70.11;
31;1;1127.32;572.93;0.97;1131.38;568.87;0.97;1124.27;568.87;1.02;1139.85;571.92;0.81;1121.22;572.26;0.58;1151.03;596.99;0.82;1113.09;600.04;0.86;1161.2;629.51;0.87;1111.73;630.19;0.85;1139.51;651.19;0.75;1116.14;652.89;0.78;1149.0;657.97;0.76;1129.35;659.66;0.73;1143.24;692.86;0.8;1130.37;698.28;0.81;1140.19;739.28;0.82;1144.6;735.55;0.79;117.65;166.45;174.39;160.61;172.54;166.25;19.26;17.83;160.74;162.17;164.48;141.65;199.25;
32;0;1476.78;584.79;0.93;1478.42;578.78;0.95;1477.87;578.78;0.9;1489.33;582.06;0.66;1495.34;581.51;0.38;1508.44;625.72;0.79;1513.89;622.99;0.75;1512.8;678.66;0.79;1523.72;674.29;0.7;1487.15;717.95;0.81;1509.53;715.77;0.56;1530.81;722.86;0.69;1514.44;721.22;0.66;1542.82;789.44;0.72;1499.7;775.8;0.82;1576.66;861.48;0.81;1525.9;840.74;0.77;142.15;150.27;165.06;142.92;177.25;164.57;8.26;10.52;171.74;169.48;266.33;2.5;47.85;
32;1;1126.71;572.46;0.99;1130.95;568.57;0.96;1124.24;568.57;1.02;1139.78;571.75;0.86;1120.71;571.75;0.63;1151.08;596.83;0.83;1113.29;599.65;0.87;1160.97;629.67;0.88;1111.88;630.03;0.86;1140.13;650.87;0.76;1116.47;652.63;0.78;1148.96;657.93;0.77;1129.54;658.99;0.75;1143.31;692.9;0.81;1130.6;697.49;0.81;1140.13;739.52;0.83;1144.37;735.63;0.78;118.73;165.86;174.72;161.72;172.81;166.26;18.74;17.98;161.26;162.02;165.12;21.11;12.62;
33;0;1469.74;586.14;0.92;1471.36;580.19;0.93;1470.82;579.64;0.89;1482.19;582.89;0.66;1492.49;582.89;0.35;1504.94;625.68;0.77;1506.03;624.06;0.7;1510.9;677.68;0.75;1521.19;673.89;0.62;1483.28;718.31;0.79;1516.32;717.22;0.48;1534.73;719.93;0.63;1511.44;719.93;0.62;1546.65;787.09;0.69;1490.32;774.64;0.81;1577.52;860.76;0.79;1521.19;840.18;0.75;139.25;156.65;167.32;133.66;172.52;155.65;11.0;13.69;169.0;166.31;264.32;117.07;208.98;
33;1;1125.08;575.84;0.97;1129.38;571.54;0.95;1122.43;571.54;1.0;1137.65;575.51;0.73;1118.79;575.84;0.49;1149.24;601.99;0.81;1110.52;603.97;0.85;1158.5;633.09;0.85;1110.52;635.74;0.85;1139.31;656.92;0.76;1117.14;659.23;0.76;1147.25;660.89;0.72;1127.06;662.21;0.7;1141.62;698.28;0.79;1128.06;701.92;0.81;1135.34;741.96;0.81;1145.6;737.99;0.83;124.56;164.27;179.64;155.5;173.38;165.57;18.52;15.86;161.48;164.14;164.13;183.84;199.73;
34;0;1465.49;586.75;0.92;1467.12;580.78;0.93;1466.57;580.24;0.9;1477.42;583.5;0.66;1414.5;583.5;0.37;1500.75;625.8;0.77;1500.75;624.72;0.69;1507.8;676.25;0.75;1518.1;674.62;0.62;1481.22;718.01;0.78;1511.05;718.01;0.48;1532.75;719.64;0.63;1508.88;720.18;0.62;1549.02;786.89;0.68;1486.1;774.42;0.81;1577.22;860.12;0.79;1516.48;842.22;0.76;139.57;151.59;172.53;133.09;174.77;152.35;10.87;14.31;169.13;165.69;264.42;62.56;160.25;
34;1;1124.11;577.44;0.97;1128.12;573.1;0.94;1121.44;573.43;1.0;1136.47;576.77;0.67;1118.1;577.78;0.44;1147.82;602.49;0.82;1109.74;605.17;0.85;1156.84;635.56;0.85;1109.08;636.9;0.86;1137.14;660.62;0.76;1116.42;662.29;0.77;1146.82;661.95;0.73;1126.78;663.29;0.7;1140.81;699.37;0.79;1126.78;703.38;0.81;1134.13;744.46;0.81;1144.48;738.12;0.84;126.55;162.65;179.3;153.0;171.84;163.66;16.22;17.54;163.78;162.46;163.85;129.11;94.35;
35;0;1465.48;586.8;0.92;1467.1;580.83;0.94;1466.56;580.29;0.9;1477.4;583.55;0.67;1414.52;583.55;0.37;1500.72;625.83;0.77;1500.17;624.75;0.69;1508.31;676.25;0.75;1518.06;674.62;0.62;1481.2;717.99;0.78;1511.02;717.99;0.48;1532.7;719.62;0.63;1508.85;720.16;0.62;1548.96;786.84;0.68;1486.62;774.37;0.81;1577.7;860.57;0.79;1516.44;842.14;0.76;138.44;151.04;172.31;133.96;174.77;152.51;10.27;14.54;169.73;165.46;264.55;0.86;1.22;
35;1;1124.41;577.38;0.97;1128.41;573.38;0.93;1121.4;573.38;0.99;1136.76;576.72;0.66;1118.06;577.72;0.44;1147.44;602.42;0.82;1109.72;605.1;0.85;1156.79;635.48;0.85;1109.05;636.81;0.86;1137.09;660.52;0.76;1116.39;662.19;0.77;1146.78;661.85;0.72;1126.74;663.19;0.7;1140.77;699.25;0.79;1127.08;703.59;0.81;1134.09;744.32;0.81;1144.77;738.31;0.84;126.02;162.65;179.3;153.47;171.51;164.14;16.44;17.54;163.56;162.46;163.94;3.22;3.14;
36;0;1461.02;588.08;0.94;1462.63;582.17;0.96;1461.02;581.64;0.92;1472.83;584.86;0.73;1484.64;584.86;0.43;1494.84;627.81;0.77;1494.3;626.2;0.7;1503.43;677.73;0.74;1514.17;675.05;0.62;1477.66;720.68;0.76;1507.19;719.07;0.47;1530.27;719.07;0.62;1506.11;721.22;0.63;1549.6;785.64;0.69;1482.49;774.9;0.82;1576.98;859.72;0.78;1509.87;845.23;0.78;139.27;148.87;175.91;134.98;174.97;149.17;11.46;15.04;168.54;164.96;264.4;133.73;119.67;
36;1;1123.02;578.7;0.97;1127.42;574.3;0.93;1120.31;574.3;0.98;1135.54;578.36;0.65;1116.93;579.03;0.43;1146.38;604.08;0.81;1108.12;606.12;0.85;1155.18;636.92;0.84;1108.46;638.61;0.86;1135.54;662.31;0.76;1116.25;665.69;0.77;1146.04;662.65;0.72;1126.4;664.0;0.7;1139.61;699.54;0.79;1125.73;703.6;0.81;1133.17;745.58;0.81;1143.67;738.47;0.83;127.28;164.56;178.07;151.79;170.44;161.5;15.34;16.93;164.66;163.07;163.33;71.21;105.51;
37;0;1454.75;590.28;0.96;1456.88;583.9;1.01;1454.75;583.37;0.94;1467.51;587.09;0.78;1474.96;587.62;0.46;1488.78;629.1;0.77;1490.91;626.97;0.69;1498.36;679.61;0.75;1510.05;675.89;0.61;1474.96;723.22;0.76;1503.14;720.56;0.47;1528.13;720.03;0.61;1503.67;722.16;0.62;1549.4;785.97;0.69;1478.68;777.99;0.83;1577.06;859.88;0.78;1505.27;849.78;0.78;141.05;149.83;177.37;135.56;174.48;148.25;12.67;13.73;167.33;166.27;264.55;111.61;129.78;
37;1;1122.26;579.3;0.99;1126.3;576.07;0.98;1119.84;575.67;0.96;1135.58;580.51;0.77;1115.8;579.3;0.49;1145.68;607.57;0.85;1107.72;607.16;0.88;1152.54;640.27;0.88;1107.72;640.67;0.88;1133.56;664.9;0.8;1115.8;666.51;0.8;1145.27;664.49;0.76;1125.89;665.71;0.72;1139.22;701.24;0.82;1125.08;705.68;0.82;1132.76;746.05;0.8;1142.04;737.98;0.86;130.53;162.65;178.84;151.14;171.05;161.6;12.26;17.24;167.74;162.76;162.71;98.13;28.18;
38;0;1450.25;592.06;0.96;1451.85;586.21;1.02;1449.72;586.21;0.94;1463.01;589.93;0.76;1473.64;590.46;0.47;1481.09;631.4;0.79;1489.06;627.68;0.71;1492.78;681.37;0.77;1508.2;675.53;0.64;1471.52;726.57;0.77;1501.82;720.72;0.5;1524.15;722.31;0.61;1500.23;724.44;0.6;1546.48;787.17;0.7;1474.71;780.26;0.83;1576.78;860.54;0.78;1503.95;851.5;0.8;141.63;150.16;176.55;133.12;173.65;148.85;12.17;15.22;167.83;164.78;263.96;144.4;39.98;
38;1;1121.05;579.89;0.98;1125.32;575.97;0.92;1118.56;575.97;0.97;1133.86;579.53;0.73;1115.35;579.53;0.48;1144.18;606.93;0.84;1106.46;606.93;0.87;1150.58;640.73;0.86;1106.46;640.38;0.89;1132.08;664.93;0.78;1113.93;667.78;0.79;1143.82;664.57;0.75;1124.25;665.64;0.73;1138.48;700.87;0.8;1124.25;705.5;0.81;1131.01;746.77;0.84;1143.11;736.81;0.86;131.87;164.74;179.12;148.94;171.99;163.14;11.08;16.86;168.92;163.14;161.91;44.72;67.9;
39;0;1437.27;595.43;0.94;1439.4;589.58;1.0;1436.21;589.58;0.97;1450.57;591.71;0.69;1451.1;592.77;0.45;1467.05;631.59;0.79;1477.15;628.93;0.72;1478.75;682.64;0.79;1493.11;678.38;0.66;1462.8;730.49;0.8;1483.0;723.05;0.55;1506.4;726.77;0.66;1485.66;728.9;0.63;1526.61;792.17;0.73;1467.58;786.32;0.83;1572.33;860.24;0.79;1503.21;854.39;0.79;148.66;149.38;163.27;134.9;174.71;157.66;9.55;13.01;170.45;166.99;261.88;287.81;570.63;
39;1;1120.85;576.32;0.95;1125.21;572.63;0.91;1118.5;571.96;0.94;1133.26;576.99;0.78;1114.81;577.33;0.51;1142.65;604.83;0.82;1105.42;604.83;0.85;1145.33;638.03;0.83;1104.42;637.36;0.85;1126.55;663.51;0.77;1108.78;663.85;0.8;1141.98;662.84;0.77;1123.87;664.18;0.73;1135.94;701.41;0.8;1122.86;705.1;0.83;1130.58;746.01;0.81;1140.97;735.62;0.86;139.0;168.88;177.96;147.91;171.77;161.33;5.28;19.03;174.72;160.97;164.49;171.69;194.99;
40;0;1437.13;594.91;0.94;1439.25;589.06;1.01;1436.06;589.06;0.97;1450.95;591.72;0.69;1450.95;592.25;0.45;1467.44;632.14;0.79;1477.55;629.48;0.72;1479.14;682.66;0.79;1493.5;678.41;0.66;1463.19;731.06;0.8;1483.4;723.08;0.55;1506.27;726.81;0.65;1486.06;728.4;0.62;1527.01;792.22;0.72;1467.44;786.37;0.83;1572.22;860.3;0.79;1503.61;854.45;0.79;148.72;149.19;164.01;134.22;175.29;157.28;9.26;13.14;170.74;166.86;262.47;20.76;11.9;
40;1;1120.82;576.38;0.95;1125.18;572.69;0.91;1118.47;572.02;0.94;1133.23;577.05;0.79;1114.78;577.72;0.54;1142.62;604.54;0.82;1105.39;604.88;0.85;1145.3;637.74;0.83;1104.39;637.41;0.85;1126.52;663.23;0.77;1108.75;663.57;0.8;1141.95;662.56;0.77;1124.17;664.24;0.73;1135.91;701.46;0.79;1122.83;705.15;0.82;1130.54;745.73;0.81;1140.94;736.0;0.86;139.0;168.77;178.09;147.71;171.84;160.57;5.28;19.33;174.72;160.67;164.49;8.56;8.56;
41;0;1437.1;594.87;0.94;1439.23;589.02;1.01;1436.03;589.02;0.97;1450.93;591.68;0.69;1450.93;592.74;0.45;1467.43;631.59;0.79;1477.54;628.93;0.72;1479.13;682.13;0.79;1493.5;677.88;0.66;1463.17;730.55;0.8;1483.39;723.11;0.54;1506.8;726.83;0.65;1485.52;728.43;0.62;1526.49;792.28;0.72;1467.43;786.42;0.83;1572.25;860.38;0.79;1503.08;854.0;0.79;148.72;149.34;162.85;134.86;174.28;158.09;9.42;13.47;170.58;166.53;262.32;15.29;0.67;
41;1;1120.85;576.43;0.95;1125.21;572.74;0.91;1118.5;572.07;0.95;1133.25;577.1;0.79;1114.48;577.77;0.54;1142.64;604.59;0.82;1105.43;604.92;0.85;1145.32;637.77;0.83;1104.42;637.44;0.85;1126.55;663.25;0.77;1108.78;663.58;0.81;1141.97;662.58;0.77;1124.2;664.25;0.73;1135.93;701.13;0.8;1122.86;705.15;0.83;1130.23;745.71;0.81;1141.3;735.65;0.86;139.0;168.77;178.39;146.97;171.77;160.57;5.28;19.33;174.72;160.67;164.25;0.97;1.15;
42;0;1422.24;593.09;0.92;1423.84;587.76;0.96;1421.7;587.23;0.95;1433.96;588.83;0.7;1435.03;589.36;0.46;1451.55;629.34;0.8;1461.15;623.47;0.75;1469.68;678.38;0.8;1478.74;675.18;0.71;1454.22;731.68;0.8;1464.35;724.75;0.61;1487.27;726.89;0.73;1473.94;727.42;0.69;1492.6;794.05;0.75;1466.48;788.19;0.76;1554.43;847.89;0.8;1504.86;855.35;0.79;143.55;145.02;135.58;143.25;164.43;165.98;0.17;11.77;179.83;168.23;258.53;271.44;575.12;
42;1;1121.86;570.12;0.96;1126.46;565.88;0.96;1119.04;565.53;0.96;1134.94;570.48;0.91;1115.15;570.12;0.71;1142.01;596.63;0.85;1108.08;598.4;0.82;1141.3;624.2;0.73;1100.3;625.97;0.81;1128.93;638.34;0.57;1102.42;644.7;0.76;1140.95;659.2;0.8;1122.22;660.61;0.79;1134.23;699.85;0.82;1121.86;700.55;0.84;1129.64;745.44;0.83;1140.6;732.36;0.87;140.28;157.79;176.37;149.0;171.59;166.69;0.5;28.56;179.5;151.44;168.78;752.93;599.47;
43;0;1422.24;593.64;0.93;1423.84;587.77;0.97;1421.71;587.77;0.95;1433.44;588.84;0.71;1435.57;589.37;0.47;1451.57;628.84;0.81;1461.17;623.5;0.75;1469.7;677.89;0.8;1478.76;674.69;0.71;1454.23;731.22;0.81;1464.37;724.29;0.61;1487.3;726.95;0.73;1473.43;727.49;0.7;1492.63;794.14;0.75;1466.5;788.28;0.76;1554.49;848.0;0.81;1504.89;855.47;0.79;143.55;144.84;135.58;143.75;164.53;166.77;0.27;12.24;179.73;167.76;258.1;13.96;14.04;
43;1;1121.81;570.11;0.96;1126.41;565.87;0.96;1118.99;565.51;0.96;1134.89;570.46;0.91;1115.1;570.11;0.71;1141.96;596.62;0.85;1108.03;598.39;0.82;1140.9;623.48;0.73;1100.25;625.6;0.81;1127.12;637.97;0.58;1102.02;644.33;0.76;1140.9;659.18;0.8;1122.17;660.59;0.79;1134.19;699.47;0.82;1122.17;700.53;0.84;1129.59;745.42;0.83;1140.55;732.35;0.87;138.69;158.67;176.25;149.98;171.51;167.2;1.29;28.75;178.71;151.25;168.78;55.78;16.42;
